MEAS_DT,EQP_CD,SLAB_NO,WD-SPD,WD-LOD,OSC-FRQ,OSC-STK,MLD-LVL
2024-06-09 19:01:34.820,CC1,S24-00014,321,8277,361,6022,9321
2024-06-09 19:01:35.020,CC1,S24-00014,319,8328,360,6024,9327
2024-06-09 19:01:35.020,CC1,S24-00014,319,8328,360,6024,9270
2024-06-09 19:01:35.320,CC1,S24-00014,320,8300,357,6034,9270
2024-06-09 19:01:35.320,CC1,S24-00014,320,8300,357,6034,9270
2024-06-09 19:01:35.520,CC1,S24-00014,319,8331,364,5948,9270
2024-06-09 19:01:35.520,CC1,S24-00014,319,8331,364,5948,9270
2024-06-09 19:01:35.820,CC1,S24-00014,308,7945,358,6105,9270
2024-06-09 19:01:35.820,CC1,S24-00014,308,7945,358,6105,9275
2024-06-09 19:01:36.020,CC1,S24-00014,309,7934,358,6055,9285
2024-06-09 19:01:36.020,CC1,S24-00014,309,7934,358,6055,9288
2024-06-09 19:01:36.220,CC1,S24-00014,320,8331,359,6017,9289
2024-06-09 19:01:36.220,CC1,S24-00014,320,8331,359,6017,9288
2024-06-09 19:01:36.520,CC1,S24-00014,321,8307,362,5982,9290
2024-06-09 19:01:36.520,CC1,S24-00014,321,8307,362,5982,9300
2024-06-09 19:01:36.720,CC1,S24-00014,321,8271,358,6059,9301
2024-06-09 19:01:36.720,CC1,S24-00014,321,8271,358,6059,9300
2024-06-09 19:01:37.020,CC1,S24-00014,320,8335,363,6028,9303
2024-06-09 19:01:37.020,CC1,S24-00014,320,8335,363,6028,9317
2024-06-09 19:01:37.220,CC1,S24-00014,321,8287,363,5948,9319
2024-06-09 19:01:37.220,CC1,S24-00014,321,8287,363,5948,9320
2024-06-09 19:01:37.420,CC1,S24-00014,320,8346,359,6077,9324
2024-06-09 19:01:37.420,CC1,S24-00014,320,8346,359,6077,9333
2024-06-09 19:01:37.720,CC1,S24-00014,308,7934,365,5948,9335
2024-06-09 19:01:37.720,CC1,S24-00014,308,7934,365,5948,9330
2024-06-09 19:01:37.920,CC1,S24-00014,308,7934,360,6035,9327
2024-06-09 19:01:37.920,CC1,S24-00014,308,7934,360,6035,9328
2024-06-09 19:01:38.220,CC1,S24-00014,309,7934,360,6023,9329
2024-06-09 19:01:38.220,CC1,S24-00014,309,7934,360,6023,9319
2024-06-09 19:01:38.420,CC1,S24-00014,320,8308,364,5956,9310
2024-06-09 19:01:38.420,CC1,S24-00014,320,8308,364,5956,9308
2024-06-09 19:01:38.620,CC1,S24-00014,320,8330,362,5960,9305
2024-06-09 19:01:38.620,CC1,S24-00014,320,8330,362,5960,9300
2024-06-09 19:01:38.920,CC1,S24-00014,320,8326,359,6122,9295
2024-06-09 19:01:38.920,CC1,S24-00014,320,8326,359,6122,9296
2024-06-09 19:01:39.120,CC1,S24-00014,321,8295,360,6072,9290
2024-06-09 19:01:39.120,CC1,S24-00014,321,8295,360,6072,9285
2024-06-09 19:01:39.420,CC1,S24-00014,319,8327,357,6057,9286
2024-06-09 19:01:39.420,CC1,S24-00014,319,8327,357,6057,9279
2024-06-09 19:01:39.620,CC1,S24-00014,320,8309,359,6036,9276
2024-06-09 19:01:39.620,CC1,S24-00014,320,8309,359,6036,9275
2024-06-09 19:01:39.920,CC1,S24-00014,321,8293,358,6009,9270
2024-06-09 19:01:39.920,CC1,S24-00014,321,8293,358,6009,9270
2024-06-09 19:01:40.120,CC1,S24-00014,320,8297,361,6037,9271
2024-06-09 19:01:40.120,CC1,S24-00014,320,8297,361,6037,9276
2024-06-09 19:01:40.320,CC1,S24-00014,319,8362,359,6051,9280
2024-06-09 19:01:40.320,CC1,S24-00014,319,8362,359,6051,9299
2024-06-09 19:01:40.420,CC1,S24-00014,320,8284,361,5983,9300
2024-06-09 19:01:40.420,CC1,S24-00014,320,8284,361,5983,9321
2024-06-09 19:01:40.720,CC1,S24-00014,320,8313,360,6052,9327
2024-06-09 19:01:40.720,CC1,S24-00014,320,8313,360,6052,9270
2024-06-09 19:01:40.920,CC1,S24-00014,320,8318,364,5948,9270
2024-06-09 19:01:40.920,CC1,S24-00014,320,8318,364,5948,9270
2024-06-09 19:01:41.220,CC1,S24-00014,320,8305,358,6068,9270
2024-06-09 19:01:41.220,CC1,S24-00014,320,8305,358,6068,9270
2024-06-09 19:01:41.420,CC1,S24-00014,319,8365,362,5956,9270
2024-06-09 19:01:41.420,CC1,S24-00014,319,8365,362,5956,9275
2024-06-09 19:01:41.620,CC1,S24-00014,320,8298,360,5957,9285
2024-06-09 19:01:41.620,CC1,S24-00014,320,8298,360,5957,9288
2024-06-09 19:01:41.920,CC1,S24-00014,319,8331,359,6018,9289
2024-06-09 19:01:41.920,CC1,S24-00014,319,8331,359,6018,9288
2024-06-09 19:01:42.120,CC1,S24-00014,321,8263,358,6077,9290
2024-06-09 19:01:42.120,CC1,S24-00014,321,8263,358,6077,9300
2024-06-09 19:01:42.420,CC1,S24-00014,309,7934,362,6021,9301
2024-06-09 19:01:42.420,CC1,S24-00014,309,7934,362,6021,9300
2024-06-09 19:01:42.620,CC1,S24-00014,320,8275,361,5948,9303
2024-06-09 19:01:42.620,CC1,S24-00014,320,8275,361,5948,9317
2024-06-09 19:01:42.820,CC1,S24-00014,319,8326,359,5983,9319
2024-06-09 19:01:42.820,CC1,S24-00014,319,8326,359,5983,9320
2024-06-09 19:01:43.120,CC1,S24-00014,320,8313,359,5950,9324
2024-06-09 19:01:43.120,CC1,S24-00014,320,8313,359,5950,9333
2024-06-09 19:01:43.320,CC1,S24-00014,321,8265,357,6042,9335
2024-06-09 19:01:43.320,CC1,S24-00014,321,8265,357,6042,9330
2024-06-09 19:01:43.620,CC1,S24-00014,320,8298,363,5948,9327
2024-06-09 19:01:43.620,CC1,S24-00014,320,8298,363,5948,9328
2024-06-09 19:01:43.820,CC1,S24-00014,321,8291,365,5957,9329
2024-06-09 19:01:43.820,CC1,S24-00014,321,8291,365,5957,9319
2024-06-09 19:01:44.020,CC1,S24-00014,320,8331,360,6105,9310
2024-06-09 19:01:44.020,CC1,S24-00014,320,8331,360,6105,9308
2024-06-09 19:01:44.320,CC1,S24-00014,321,8289,362,5952,9305
2024-06-09 19:01:44.320,CC1,S24-00014,321,8289,362,5952,9300
2024-06-09 19:01:44.520,CC1,S24-00014,320,8300,359,6053,9295
2024-06-09 19:01:44.520,CC1,S24-00014,320,8300,359,6053,9296
2024-06-09 19:01:44.820,CC1,S24-00014,319,8336,362,5948,9290
2024-06-09 19:01:44.820,CC1,S24-00014,319,8336,362,5948,9285
2024-06-09 19:01:45.020,CC1,S24-00014,320,8294,361,6008,9286
2024-06-09 19:01:45.020,CC1,S24-00014,320,8294,361,6008,9279
2024-06-09 19:01:45.220,CC1,S24-00014,320,8322,357,6020,9276
2024-06-09 19:01:45.220,CC1,S24-00014,320,8322,357,6020,9275
2024-06-09 19:01:45.520,CC1,S24-00014,321,8299,362,5981,9270
2024-06-09 19:01:45.520,CC1,S24-00014,321,8299,362,5981,9270
2024-06-09 19:01:45.720,CC1,S24-00014,308,7934,357,6079,9271
2024-06-09 19:01:45.720,CC1,S24-00014,308,7934,357,6079,9276
2024-06-09 19:01:46.020,CC1,S24-00014,321,8296,358,6089,9280
2024-06-09 19:01:46.020,CC1,S24-00014,321,8296,358,6089,9299
2024-06-09 19:01:46.120,CC1,S24-00014,320,8325,358,6055,9300
2024-06-09 19:01:46.120,CC1,S24-00014,320,8325,358,6055,9321
2024-06-09 19:01:46.320,CC1,S24-00014,320,8312,357,6017,9327
2024-06-09 19:01:46.320,CC1,S24-00014,320,8312,357,6017,9270
2024-06-09 19:01:46.620,CC1,S24-00014,320,8299,364,5948,9270
2024-06-09 19:01:46.620,CC1,S24-00014,320,8299,364,5948,9270
2024-06-09 19:01:46.820,CC1,S24-00014,320,8327,362,5949,9270
2024-06-09 19:01:46.820,CC1,S24-00014,320,8327,362,5949,9270
2024-06-09 19:01:47.020,CC1,S24-00014,320,8296,359,6000,9270
2024-06-09 19:01:47.020,CC1,S24-00014,320,8296,359,6000,9275
2024-06-09 19:01:47.320,CC1,S24-00014,320,8312,360,5963,9285
2024-06-09 19:01:47.320,CC1,S24-00014,320,8312,360,5963,9288
2024-06-09 19:01:47.520,CC1,S24-00014,320,8325,357,6069,9289
2024-06-09 19:01:47.520,CC1,S24-00014,320,8325,357,6069,9288
2024-06-09 19:01:47.820,CC1,S24-00014,319,8360,360,6035,9290
2024-06-09 19:01:47.820,CC1,S24-00014,319,8360,360,6035,9300
2024-06-09 19:01:48.020,CC1,S24-00014,321,8306,358,6006,9301
2024-06-09 19:01:48.020,CC1,S24-00014,321,8306,358,6006,9300
2024-06-09 19:01:48.220,CC1,S24-00014,319,8347,361,5982,9303
2024-06-09 19:01:48.220,CC1,S24-00014,319,8347,361,5982,9317
2024-06-09 19:01:48.520,CC1,S24-00014,320,8286,363,5976,9319
2024-06-09 19:01:48.520,CC1,S24-00014,320,8286,363,5976,9320
2024-06-09 19:01:48.720,CC1,S24-00014,308,7934,359,6033,9324
2024-06-09 19:01:48.720,CC1,S24-00014,308,7934,359,6033,9333
2024-06-09 19:01:49.020,CC1,S24-00014,320,8278,358,6033,9335
2024-06-09 19:01:49.020,CC1,S24-00014,320,8278,358,6033,9330
2024-06-09 19:01:49.220,CC1,S24-00014,320,8298,360,5957,9327
2024-06-09 19:01:49.220,CC1,S24-00014,320,8298,360,5957,9328
2024-06-09 19:01:49.420,CC1,S24-00014,309,7934,361,6015,9329
2024-06-09 19:01:49.420,CC1,S24-00014,309,7934,361,6015,9319
2024-06-09 19:01:49.720,CC1,S24-00014,320,8306,358,6030,9310
2024-06-09 19:01:49.720,CC1,S24-00014,320,8306,358,6030,9308
2024-06-09 19:01:49.920,CC1,S24-00014,320,8311,360,5974,9305
2024-06-09 19:01:49.920,CC1,S24-00014,320,8311,360,5974,9300
2024-06-09 19:01:50.220,CC1,S24-00014,320,8288,360,6051,9295
2024-06-09 19:01:50.220,CC1,S24-00014,320,8288,360,6051,9296
2024-06-09 19:01:50.420,CC1,S24-00014,320,8291,362,5948,9290
2024-06-09 19:01:50.420,CC1,S24-00014,320,8291,362,5948,9285
2024-06-09 19:01:50.620,CC1,S24-00014,319,8319,357,6064,9286
2024-06-09 19:01:50.620,CC1,S24-00014,319,8319,357,6064,9279
2024-06-09 19:01:50.920,CC1,S24-00014,320,8333,361,6032,9276
2024-06-09 19:01:50.920,CC1,S24-00014,320,8333,361,6032,9275
2024-06-09 19:01:51.120,CC1,S24-00014,321,8260,361,5981,9270
2024-06-09 19:01:51.120,CC1,S24-00014,321,8260,361,5981,9270
2024-06-09 19:01:51.420,CC1,S24-00014,308,8253,358,6019,9271
2024-06-09 19:01:51.420,CC1,S24-00014,308,8253,358,6019,9276
2024-06-09 19:01:51.620,CC1,S24-00014,320,8303,358,6047,9280
2024-06-09 19:01:51.620,CC1,S24-00014,320,8303,358,6047,9299
2024-06-09 19:01:51.720,CC1,S24-00014,320,8290,363,5979,9300
2024-06-09 19:01:51.720,CC1,S24-00014,320,8290,363,5979,9321
2024-06-09 19:01:52.020,CC1,S24-00014,319,8342,359,6023,9327
2024-06-09 19:01:52.020,CC1,S24-00014,319,8342,359,6023,10717
2024-06-09 19:01:52.220,CC1,S24-00014,308,7938,361,5996,9937
2024-06-09 19:01:52.220,CC1,S24-00014,308,7938,361,5996,9937
2024-06-09 19:01:52.420,CC1,S24-00014,308,7934,360,5979,9935
2024-06-09 19:01:52.420,CC1,S24-00014,308,7934,360,5979,9935
2024-06-09 19:01:52.720,CC1,S24-00014,308,7934,359,6015,10716
2024-06-09 19:01:52.720,CC1,S24-00014,308,7934,359,6015,10716
2024-06-09 19:01:52.920,CC1,S24-00014,321,8300,357,6110,9939
2024-06-09 19:01:52.920,CC1,S24-00014,321,8300,357,6110,9939
2024-06-09 19:01:53.220,CC1,S24-00014,320,8272,357,6083,9937
2024-06-09 19:01:53.220,CC1,S24-00014,320,8272,357,6083,9937
2024-06-09 19:01:53.420,CC1,S24-00014,321,8282,364,5995,9934
2024-06-09 19:01:53.420,CC1,S24-00014,321,8282,364,5995,9934
2024-06-09 19:01:53.620,CC1,S24-00014,320,8312,362,6040,9936
2024-06-09 19:01:53.620,CC1,S24-00014,320,8312,362,6040,9270
2024-06-09 19:01:53.920,CC1,S24-00014,320,8318,362,5975,9270
2024-06-09 19:01:53.920,CC1,S24-00014,320,8318,362,5975,9270
2024-06-09 19:01:54.120,CC1,S24-00014,320,8334,359,6045,9270
2024-06-09 19:01:54.120,CC1,S24-00014,320,8334,359,6045,9270
2024-06-09 19:01:54.420,CC1,S24-00014,321,8277,358,6064,9270
2024-06-09 19:01:54.420,CC1,S24-00014,321,8277,358,6064,9275
2024-06-09 19:01:54.620,CC1,S24-00014,320,8291,362,5979,9285
2024-06-09 19:01:54.620,CC1,S24-00014,320,8291,362,5979,9288
2024-06-09 19:01:54.820,CC1,S24-00014,320,8306,362,5953,9289
2024-06-09 19:01:54.820,CC1,S24-00014,320,8306,362,5953,9288
2024-06-09 19:01:55.120,CC1,S24-00014,321,8249,362,6006,9290
2024-06-09 19:01:55.120,CC1,S24-00014,321,8249,362,6006,9300
2024-06-09 19:01:55.320,CC1,S24-00014,320,8344,358,5986,9301
2024-06-09 19:01:55.320,CC1,S24-00014,320,8344,358,5986,9300
2024-06-09 19:01:55.620,CC1,S24-00014,320,8304,360,6019,9303
2024-06-09 19:01:55.620,CC1,S24-00014,320,8304,360,6019,9317
2024-06-09 19:01:55.820,CC1,S24-00014,320,8307,360,6102,9319
2024-06-09 19:01:55.820,CC1,S24-00014,320,8307,360,6102,9320
2024-06-09 19:01:56.020,CC1,S24-00014,320,8304,360,6026,9324
2024-06-09 19:01:56.020,CC1,S24-00014,320,8304,360,6026,9333
2024-06-09 19:01:56.220,CC1,S24-00014,308,7934,359,6030,9335
2024-06-09 19:01:56.220,CC1,S24-00014,308,7934,359,6030,9330
2024-06-09 19:01:56.420,CC1,S24-00014,308,7934,359,6020,9327
2024-06-09 19:01:56.420,CC1,S24-00014,308,7934,359,6020,9328
2024-06-09 19:01:56.620,CC1,S24-00014,320,8341,361,5950,9329
2024-06-09 19:01:56.620,CC1,S24-00014,320,8341,361,5950,9319
2024-06-09 19:01:56.920,CC1,S24-00014,320,8300,360,5978,9310
2024-06-09 19:01:56.920,CC1,S24-00014,320,8300,360,5978,9308
2024-06-09 19:01:57.120,CC1,S24-00014,321,8305,358,6062,9305
2024-06-09 19:01:57.120,CC1,S24-00014,321,8305,358,6062,9300
2024-06-09 19:01:57.420,CC1,S24-00014,320,8301,358,6064,9295
2024-06-09 19:01:57.420,CC1,S24-00014,320,8301,358,6064,9296
2024-06-09 19:01:57.620,CC1,S24-00014,309,7934,361,6034,9290
2024-06-09 19:01:57.620,CC1,S24-00014,309,7934,361,6034,9285
2024-06-09 19:01:57.920,CC1,S24-00014,319,8339,359,6010,9286
2024-06-09 19:01:57.920,CC1,S24-00014,319,8339,359,6010,9279
2024-06-09 19:01:58.120,CC1,S24-00014,319,8331,357,6130,9276
2024-06-09 19:01:58.120,CC1,S24-00014,319,8331,357,6130,9275
2024-06-09 19:01:58.320,CC1,S24-00014,320,8312,360,6082,9270
2024-06-09 19:01:58.320,CC1,S24-00014,320,8312,360,6082,9270
2024-06-09 19:01:58.620,CC1,S24-00014,309,7934,364,5978,9271
2024-06-09 19:01:58.620,CC1,S24-00014,309,7934,364,5978,9276
2024-06-09 19:01:58.820,CC1,S24-00014,319,8320,361,5958,9280
2024-06-09 19:01:58.820,CC1,S24-00014,319,8320,361,5958,9299
2024-06-09 19:01:59.020,CC1,S24-00014,320,8318,360,6025,9300
2024-06-09 19:01:59.020,CC1,S24-00014,320,8318,360,6025,9321
2024-06-09 19:01:59.320,CC1,S24-00014,321,8285,360,5992,9327
2024-06-09 19:01:59.320,CC1,S24-00014,321,8285,360,5992,9270
2024-06-09 19:01:59.520,CC1,S24-00014,308,7934,359,6048,9270
2024-06-09 19:01:59.520,CC1,S24-00014,308,7934,359,6048,9270
2024-06-09 19:01:59.820,CC1,S24-00014,321,8293,359,6032,9270
2024-06-09 19:01:59.820,CC1,S24-00014,321,8293,359,6032,9270
2024-06-09 19:02:00.020,CC1,S24-00014,320,8322,363,5948,9270
2024-06-09 19:02:00.020,CC1,S24-00014,320,8322,363,5948,9275
2024-06-09 19:02:00.220,CC1,S24-00014,320,8301,357,6092,9285
2024-06-09 19:02:00.220,CC1,S24-00014,320,8301,357,6092,9288
2024-06-09 19:02:00.520,CC1,S24-00014,319,8336,358,6071,9289
2024-06-09 19:02:00.520,CC1,S24-00014,319,8336,358,6071,9288
2024-06-09 19:02:00.720,CC1,S24-00014,320,8322,362,6019,9290
2024-06-09 19:02:00.720,CC1,S24-00014,320,8322,362,6019,9300
2024-06-09 19:02:01.020,CC1,S24-00014,320,8334,359,6084,9301
2024-06-09 19:02:01.020,CC1,S24-00014,320,8334,359,6084,9300
2024-06-09 19:02:01.220,CC1,S24-00014,319,8325,359,6072,9303
2024-06-09 19:02:01.220,CC1,S24-00014,319,8325,359,6072,9317
2024-06-09 19:02:01.320,CC1,S24-00014,319,8349,360,6015,9319
2024-06-09 19:02:01.320,CC1,S24-00014,319,8349,360,6015,9320
2024-06-09 19:02:01.620,CC1,S24-00014,308,8242,359,5971,9324
2024-06-09 19:02:01.620,CC1,S24-00014,308,8242,359,5971,9333
2024-06-09 19:02:01.820,CC1,S24-00014,308,8339,359,6129,9335
2024-06-09 19:02:01.820,CC1,S24-00014,308,8339,359,6129,9330
2024-06-09 19:02:02.020,CC1,S24-00014,320,8301,357,6121,9327
2024-06-09 19:02:02.020,CC1,S24-00014,320,8301,357,6121,9328
2024-06-09 19:02:02.320,CC1,S24-00014,320,8271,358,6122,9329
2024-06-09 19:02:02.320,CC1,S24-00014,320,8271,358,6122,9319
2024-06-09 19:02:02.520,CC1,S24-00014,320,8284,363,5964,9310
2024-06-09 19:02:02.520,CC1,S24-00014,320,8284,363,5964,9308
2024-06-09 19:02:02.820,CC1,S24-00014,320,8278,360,6063,9305
2024-06-09 19:02:02.820,CC1,S24-00014,320,8278,360,6063,9300
2024-06-09 19:02:03.020,CC1,S24-00014,320,8331,360,6042,9295
2024-06-09 19:02:03.020,CC1,S24-00014,320,8331,360,6042,9296
2024-06-09 19:02:03.320,CC1,S24-00014,308,7934,357,6035,9290
2024-06-09 19:02:03.320,CC1,S24-00014,308,7934,357,6035,9285
2024-06-09 19:02:03.520,CC1,S24-00014,319,8349,362,5948,9286
2024-06-09 19:02:03.520,CC1,S24-00014,319,8349,362,5948,9279
2024-06-09 19:02:03.720,CC1,S24-00014,320,8307,361,6069,9276
2024-06-09 19:02:03.720,CC1,S24-00014,320,8307,361,6069,9275
2024-06-09 19:02:04.020,CC1,S24-00014,320,8283,359,6128,9270
2024-06-09 19:02:04.020,CC1,S24-00014,320,8283,359,6128,9270
2024-06-09 19:02:04.220,CC1,S24-00014,320,8322,359,6034,9271
2024-06-09 19:02:04.220,CC1,S24-00014,320,8322,359,6034,9276
2024-06-09 19:02:04.420,CC1,S24-00014,320,8333,362,5948,9280
2024-06-09 19:02:04.420,CC1,S24-00014,320,8333,362,5948,9299
2024-06-09 19:02:04.720,CC1,S24-00014,321,8289,358,6037,9300
2024-06-09 19:02:04.720,CC1,S24-00014,321,8289,358,6037,9321
2024-06-09 19:02:04.920,CC1,S24-00014,320,8283,358,6060,9327
2024-06-09 19:02:04.920,CC1,S24-00014,320,8283,358,6060,9270
2024-06-09 19:02:05.220,CC1,S24-00014,320,8312,362,5969,9270
2024-06-09 19:02:05.220,CC1,S24-00014,320,8312,362,5969,9270
2024-06-09 19:02:05.420,CC1,S24-00014,320,8288,357,6096,9270
2024-06-09 19:02:05.420,CC1,S24-00014,320,8288,357,6096,9270
2024-06-09 19:02:05.620,CC1,S24-00014,308,7934,361,5964,9270
2024-06-09 19:02:05.620,CC1,S24-00014,308,7934,361,5964,9275
2024-06-09 19:02:05.920,CC1,S24-00014,320,8315,363,5948,9285
2024-06-09 19:02:05.920,CC1,S24-00014,320,8315,363,5948,9288
2024-06-09 19:02:06.120,CC1,S24-00014,321,8256,357,6102,9289
2024-06-09 19:02:06.120,CC1,S24-00014,321,8256,357,6102,9288
2024-06-09 19:02:06.420,CC1,S24-00014,319,8307,362,5948,9290
2024-06-09 19:02:06.420,CC1,S24-00014,319,8307,362,5948,9300
2024-06-09 19:02:06.620,CC1,S24-00014,320,8299,360,6019,9301
2024-06-09 19:02:06.620,CC1,S24-00014,320,8299,360,6019,9300
2024-06-09 19:02:06.720,CC1,S24-00014,320,8289,365,5948,9303
2024-06-09 19:02:06.720,CC1,S24-00014,320,8289,365,5948,9317
2024-06-09 19:02:07.020,CC1,S24-00014,320,8329,362,5960,9319
2024-06-09 19:02:07.020,CC1,S24-00014,320,8329,362,5960,9320
2024-06-09 19:02:07.220,CC1,S24-00014,308,7942,363,5948,9324
2024-06-09 19:02:07.220,CC1,S24-00014,308,7942,363,5948,9333
2024-06-09 19:02:07.520,CC1,S24-00014,308,7954,359,6059,9335
2024-06-09 19:02:07.520,CC1,S24-00014,308,7954,359,6059,9330
2024-06-09 19:02:07.720,CC1,S24-00014,320,8313,359,6003,9327
2024-06-09 19:02:07.720,CC1,S24-00014,320,8313,359,6003,9328
2024-06-09 19:02:07.920,CC1,S24-00014,321,8283,358,6020,9329
2024-06-09 19:02:07.920,CC1,S24-00014,321,8283,358,6020,9319
2024-06-09 19:02:08.220,CC1,S24-00014,320,8311,362,6046,9310
2024-06-09 19:02:08.220,CC1,S24-00014,320,8311,362,6046,9308
2024-06-09 19:02:08.420,CC1,S24-00014,320,8310,357,6078,9305
2024-06-09 19:02:08.420,CC1,S24-00014,320,8310,357,6078,9300
2024-06-09 19:02:08.620,CC1,S24-00014,319,8377,358,6083,9295
2024-06-09 19:02:08.620,CC1,S24-00014,319,8377,358,6083,9296
2024-06-09 19:02:08.920,CC1,S24-00014,321,8269,359,5990,9290
2024-06-09 19:02:08.920,CC1,S24-00014,321,8269,359,5990,9285
2024-06-09 19:02:09.120,CC1,S24-00014,308,7934,361,5948,9286
2024-06-09 19:02:09.120,CC1,S24-00014,308,7934,361,5948,9279
2024-06-09 19:02:09.420,CC1,S24-00014,320,8322,361,6001,9276
2024-06-09 19:02:09.420,CC1,S24-00014,320,8322,361,6001,9275
2024-06-09 19:02:09.620,CC1,S24-00014,319,8323,359,6050,9270
2024-06-09 19:02:09.620,CC1,S24-00014,319,8323,359,6050,9270
2024-06-09 19:02:09.820,CC1,S24-00014,319,8354,358,6066,9271
2024-06-09 19:02:09.820,CC1,S24-00014,319,8354,358,6066,9276
2024-06-09 19:02:10.120,CC1,S24-00014,320,8289,360,5992,9280
2024-06-09 19:02:10.120,CC1,S24-00014,320,8289,360,5992,9299
2024-06-09 19:02:10.320,CC1,S24-00014,320,8301,360,6001,9300
2024-06-09 19:02:10.320,CC1,S24-00014,320,8301,360,6001,9321
2024-06-09 19:02:10.620,CC1,S24-00014,320,8291,359,6091,9327
2024-06-09 19:02:10.620,CC1,S24-00014,320,8291,359,6091,9270
2024-06-09 19:02:10.820,CC1,S24-00014,320,8312,364,5948,9270
2024-06-09 19:02:10.820,CC1,S24-00014,320,8312,364,5948,9270
2024-06-09 19:02:11.020,CC1,S24-00014,319,8338,359,6007,9270
2024-06-09 19:02:11.020,CC1,S24-00014,319,8338,359,6007,9270
2024-06-09 19:02:11.320,CC1,S24-00014,320,8301,360,6034,9270
2024-06-09 19:02:11.320,CC1,S24-00014,320,8301,360,6034,9275
2024-06-09 19:02:11.420,CC1,S24-00014,319,8353,363,5958,9285
2024-06-09 19:02:11.420,CC1,S24-00014,319,8353,363,5958,9288
2024-06-09 19:02:11.620,CC1,S24-00014,320,8296,361,5948,9289
2024-06-09 19:02:11.620,CC1,S24-00014,320,8296,361,5948,9288
2024-06-09 19:02:11.920,CC1,S24-00014,320,8314,360,5957,9290
2024-06-09 19:02:11.920,CC1,S24-00014,320,8314,360,5957,9300
2024-06-09 19:02:12.120,CC1,S24-00014,320,8291,357,6087,9301
2024-06-09 19:02:12.120,CC1,S24-00014,320,8291,357,6087,9300
2024-06-09 19:02:12.420,CC1,S24-00014,308,7934,358,6044,9303
2024-06-09 19:02:12.420,CC1,S24-00014,308,7934,358,6044,9317
2024-06-09 19:02:12.620,CC1,S24-00014,308,7978,359,5999,9319
2024-06-09 19:02:12.620,CC1,S24-00014,308,7978,359,5999,9320
2024-06-09 19:02:12.820,CC1,S24-00014,308,7934,359,6067,9324
2024-06-09 19:02:12.820,CC1,S24-00014,308,7934,359,6067,9333
2024-06-09 19:02:13.120,CC1,S24-00014,320,8291,360,6028,9335
2024-06-09 19:02:13.120,CC1,S24-00014,320,8291,360,6028,9330
2024-06-09 19:02:13.320,CC1,S24-00014,320,8311,360,6001,9327
2024-06-09 19:02:13.320,CC1,S24-00014,320,8311,360,6001,9328
2024-06-09 19:02:13.620,CC1,S24-00014,320,8276,357,6070,9329
2024-06-09 19:02:13.620,CC1,S24-00014,320,8276,357,6070,9319
2024-06-09 19:02:13.820,CC1,S24-00014,320,8276,358,6053,9310
2024-06-09 19:02:13.820,CC1,S24-00014,320,8276,358,6053,9308
2024-06-09 19:02:14.120,CC1,S24-00014,321,8264,360,6026,9305
2024-06-09 19:02:14.120,CC1,S24-00014,321,8264,360,6026,9300
2024-06-09 19:02:14.320,CC1,S24-00014,308,7934,359,6038,9295
2024-06-09 19:02:14.320,CC1,S24-00014,308,7934,359,6038,9296
2024-06-09 19:02:14.520,CC1,S24-00014,320,8309,357,6094,9290
2024-06-09 19:02:14.520,CC1,S24-00014,320,8309,357,6094,9285
2024-06-09 19:02:14.820,CC1,S24-00014,322,8235,365,5948,9286
2024-06-09 19:02:14.820,CC1,S24-00014,322,8235,365,5948,9279
2024-06-09 19:02:15.020,CC1,S24-00014,322,8245,361,5982,9276
2024-06-09 19:02:15.020,CC1,S24-00014,322,8245,361,5982,9275
2024-06-09 19:02:15.320,CC1,S24-00014,309,7934,362,5948,9270
2024-06-09 19:02:15.320,CC1,S24-00014,309,7934,362,5948,9270
2024-06-09 19:02:15.520,CC1,S24-00014,308,7966,359,6097,9271
2024-06-09 19:02:15.520,CC1,S24-00014,308,7966,359,6097,9276
2024-06-09 19:02:15.720,CC1,S24-00014,309,7934,362,6010,9280
2024-06-09 19:02:15.720,CC1,S24-00014,309,7934,362,6010,9299
2024-06-09 19:02:16.020,CC1,S24-00014,308,7934,362,5949,9300
2024-06-09 19:02:16.020,CC1,S24-00014,308,7934,362,5949,9321
2024-06-09 19:02:16.120,CC1,S24-00014,308,8361,358,6111,9327
2024-06-09 19:02:16.120,CC1,S24-00014,308,8361,358,6111,9270
2024-06-09 19:02:16.320,CC1,S24-00014,319,8336,360,6011,9270
2024-06-09 19:02:16.320,CC1,S24-00014,319,8336,360,6011,9270
2024-06-09 19:02:16.620,CC1,S24-00014,320,8291,366,5948,9270
2024-06-09 19:02:16.620,CC1,S24-00014,320,8291,366,5948,9270
2024-06-09 19:02:16.820,CC1,S24-00014,320,8295,359,6051,9270
2024-06-09 19:02:16.820,CC1,S24-00014,320,8295,359,6051,9270
2024-06-09 19:02:17.120,CC1,S24-00014,322,8268,363,5948,9270
2024-06-09 19:02:17.120,CC1,S24-00014,322,8268,363,5948,9270
2024-06-09 19:02:17.320,CC1,S24-00014,308,8020,362,5980,9270
2024-06-09 19:02:17.320,CC1,S24-00014,308,8020,362,5980,9270
2024-06-09 19:02:17.520,CC1,S24-00014,319,8314,360,6006,9270
2024-06-09 19:02:17.520,CC1,S24-00014,319,8314,360,6006,9270
2024-06-09 19:02:17.820,CC1,S24-00014,322,8279,358,5969,9270
