MEAS_DT,BURST_ID,EQP_CD,SMP_NO,VIB-AGT
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,263,0.375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,264,1.9296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,265,3.4921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,266,2.4765625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,267,0.8125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,268,1.4765625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,269,3.3125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,270,2.578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,271,-0.78125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,272,-2.21875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,273,-0.03125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,274,-0.4296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,275,-1.5078125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,276,-3.1484375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,277,-2.2578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,278,-0.90625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,279,-2.1328125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,280,-2.796875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,281,-1.78125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,282,0.9921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,283,1.390625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,284,0.3125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,285,-0.671875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,286,0.21875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,287,2.109375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,288,2.3515625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,289,0.7890625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,290,0.9921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,291,2.28125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,292,3.453125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,293,2.390625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,294,0.3125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,295,0.609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,296,0.875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,297,0.140625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,298,-1.421875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,299,-1.21875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,300,-0.296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,301,-1.3546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,302,-5.24609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,303,-6.91953125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,304,-5.40546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,305,-3.1078125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,306,-6.0296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,307,-7.15859375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,308,-5.43203125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,309,-0.7171875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,310,1.31484375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,311,-0.51796875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,312,-1.07578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,313,4.515625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,314,6.746875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,315,7.42421875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,316,4.35625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,317,6.0296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,318,6.534375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,319,5.16640625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,320,0.5578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,321,0.6875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,322,2.328125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,323,2.625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,324,-0.90625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,325,-2.34375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,326,-1.90625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,327,-1.5078125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,328,-2.5859375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,329,-4.2265625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,330,-3.9296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,331,-2.0390625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,332,-1.796875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,333,-2.9140625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,334,-3.5234375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,335,-1.859375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,336,-1.1953125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,337,-0.9921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,338,-1.9140625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,339,0.609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,340,3.1328125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,341,3.4609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,342,1.96875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,343,1.1640625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,344,3.875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,345,4.234375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,346,2.59375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,347,1.1015625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,348,1.90625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,349,3.1328125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,350,1.1171875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,351,-0.7734375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,352,-1.5078125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,353,-0.84375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,354,-2.265625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,355,-3.9296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,356,-4.1484375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,357,-3.1328125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,358,-2.2109375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,359,-2.046875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,360,-2.5
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,361,-0.421875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,362,-0.125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,363,0.6796875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,364,-0.0546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,365,1.0625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,366,2.484375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,367,1.9375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,368,0.765625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,369,0.6171875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,370,1.578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,371,2.71875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,372,2.5703125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,373,1.609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,374,1.984375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,375,2.78125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,376,3.0859375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,377,1.671875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,378,-1.3828125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,379,-0.9453125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,380,-0.546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,381,-2.3515625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,382,-3.9921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,383,-3.6953125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,384,-1.25
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,385,-1.578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,386,-3.6640625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,387,-3.9296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,388,-1.7109375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,389,-0.8203125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,390,-1.0859375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,391,-1.328125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,392,0.6875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,393,1.4921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,394,1.734375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,395,1.0703125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,396,1.2734375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,397,2.5625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,398,3.0625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,399,2.3046875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,400,1.34375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,401,4.6484375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,402,5.578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,403,3.0015625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,404,-0.81015625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,405,-1.31484375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,406,0.053125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,407,-2.86875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,408,-5.525
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,409,-5.1796875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,410,-1.7265625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,411,-0.35859375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,412,-4.13046875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,413,-5.64453125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,414,-5.19296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,415,-1.42109375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,416,-0.91640625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,417,-2.284375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,418,-2.69609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,419,0.73046875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,420,3.028125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,421,0.5546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,422,0.3359375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,423,0.9453125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,424,3.71875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,425,3.3203125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,426,1.515625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,427,1.1875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,428,3.2734375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,429,1.921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,430,-0.296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,431,-2.3828125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,432,-1.578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,433,-0.84375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,434,-1.9609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,435,-2.9765625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,436,-1.6875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,437,-0.8515625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,438,-2.2265625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,439,-2.7734375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,440,-1.9375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,441,0.3515625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,442,2.6484375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,443,0.5625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,444,-0.2421875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,445,0.4921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,446,1.609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,447,1.40625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,448,0.484375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,449,0.984375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,450,2.359375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,451,4.0234375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,452,2.0078125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,453,0.1171875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,454,0.8515625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,455,1.0703125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,456,0.0546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,457,-1.234375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,458,-2.0703125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,459,-1.3125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,460,-1.4453125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,461,-2.5859375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,462,-3.9609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,463,-3.78125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,464,-3.28125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,465,-4.0390625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,466,-3.90625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,467,-2.2578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,468,0.65625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,469,1.0546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,470,0.6953125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,471,0.3671875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,472,3.65625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,473,4.09375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,474,3.6953125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,475,1.890625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,476,3.53125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,477,3.234375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,478,1.8828125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,479,0.65625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,480,1.3203125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,481,2.7421875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,482,1.8203125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,483,-0.703125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,484,-2.5078125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,485,-2.8359375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,486,-1.9453125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,487,-3.296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,488,-4.03125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,489,-3.8125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,490,-3.203125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,491,-2.65625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,492,-2.8203125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,493,-2.96875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,494,-1.71875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,495,0.46875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,496,0.171875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,497,-0.6328125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,498,0.59375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,499,2.609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,500,2.34375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,501,3.57265625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,502,3.94453125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,503,7.065625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,504,6.65390625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,505,4.7546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,506,2.3375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,507,3.9046875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,508,3.0546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,509,0.19921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,510,-3.984375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,511,-2.3109375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,512,-2.815625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,513,-4.18359375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,514,-7.10546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,515,-6.73359375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,516,-7.07890625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,517,-4.25
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,518,-2.35078125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,519,-2.00546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,520,0.8234375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,521,1.6015625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,522,0.9921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,523,0.0703125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,524,-0.09375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,525,0.96875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,526,1.9296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,527,1.5546875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,528,1.890625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,529,1.9921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,530,2.0859375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,531,2.515625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,532,1.65625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,533,1.3203125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,534,2.671875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,535,2.4921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,536,0.3046875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,537,-1.1875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,538,-0.3828125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,539,-0.140625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,540,-2.6015625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,541,-4.2421875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,542,-3.9453125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,543,-1.5
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,544,-2.484375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,545,-3.9765625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,546,-3.171875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,547,-0.4609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,548,1.34375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,549,-0.953125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,550,-0.65625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,551,1.234375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,552,2.4609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,553,1.796875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,554,0.78125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,555,1.328125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,556,2.84375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,557,2.234375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,558,1.6875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,559,1.8515625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,560,3.2265625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,561,2.6796875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,562,0.15625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,563,-0.921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,564,-1.25
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,565,-0.359375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,566,-1.1640625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,567,-2.390625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,568,-2.171875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,569,-1.5625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,570,-1.7421875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,571,-3.2578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,572,-3.4609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,573,-2.171875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,574,-0.65625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,575,-0.453125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,576,-1.375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,577,-0.5390625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,578,1.75
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,579,2.734375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,580,1.84375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,581,0.4921875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,582,1.71875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,583,3.734375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,584,2.9296875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,585,0.21875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,586,0.578125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,587,1.5625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,588,1.265625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,589,-1.1796875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,590,-2.1640625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,591,-0.671875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,592,-0.9375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,593,-3.15625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,594,-4.046875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,595,-1.6015625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,596,-1.2734375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,597,-1.5703125
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,598,-1.8359375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,599,-0.609375
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,600,1.40625
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,601,2.8421875
2024-07-31 20:31:48.434,A24-0191,P1-SP1-AGT01,602,-0.0796875
